workout_name,relation,exercise
bench-most-dayz_0,INCLUDES,wide grip incline bench press
bench-most-dayz_2,INCLUDES,wide grip incline bench press
8-week-pec-pounder_1,INCLUDES,wide grip incline bench press
bench-most-dayz_0,INCLUDES,wide grip barbell bench press
bench-most-dayz_2,INCLUDES,wide grip barbell bench press
8-x-8-workout-lean-muscle_0,INCLUDES,wide grip barbell bench press
bench-most-dayz_0,INCLUDES,one-arm seated cable row
bench-most-dayz_1,INCLUDES,one-arm seated cable row
bench-most-dayz_2,INCLUDES,one-arm seated cable row
marc-megna-football-training-program-meal-plan_6,INCLUDES,one-arm seated cable row
brandon-hendrickson-workout_3,INCLUDES,one-arm seated cable row
23-doug--s-mega-cutting-routine.html_1,INCLUDES,one-arm seated cable row
bench-most-dayz_0,INCLUDES,t-bar row
bench-most-dayz_1,INCLUDES,t-bar row
bench-most-dayz_2,INCLUDES,t-bar row
limited-equipment-home-workout_0,INCLUDES,t-bar row
sylvester-stallone-workout_1,INCLUDES,t-bar row
batman-workout-routine_1,INCLUDES,t-bar row
batman-workout-routine_5,INCLUDES,t-bar row
4-week-v-taper-building-workout_2,INCLUDES,t-bar row
8-week-back-blast-workout_0,INCLUDES,t-bar row
2-workouts-to-help-grow-your-back_0,INCLUDES,t-bar row
4-day-advanced-upper-lower-workout-program-to-build-mass_0,INCLUDES,t-bar row
the-best-upper-body-workout-routine_8,INCLUDES,t-bar row
michael-b-jordan-workout-program_2,INCLUDES,t-bar row
5-day-muscle-and-strength-building-workout-split_0,INCLUDES,t-bar row
conjugate-system-beginner-powerlifting-workout-phase-2_2,INCLUDES,t-bar row
henry-cavill-workout_2,INCLUDES,t-bar row
bikini-ready-8-week-womens-workout_0,INCLUDES,t-bar row
a-b-2-day-workout-for-busy-people_0,INCLUDES,t-bar row
best-full-body-workout-routine-for-women_6,INCLUDES,t-bar row
12-week-fat-annihilation-workout_2,INCLUDES,t-bar row
fat-loss-inferno-5-day-workout_1,INCLUDES,t-bar row
spring-cleaning-12-weeks-to-shredded_5,INCLUDES,t-bar row
summer-burn-12-week-fat-melting-workout_2,INCLUDES,t-bar row
8-week-fat-incinerator-workout_1,INCLUDES,t-bar row
bench-most-dayz_0,INCLUDES,barbell shrug
bench-most-dayz_1,INCLUDES,barbell shrug
bench-most-dayz_2,INCLUDES,barbell shrug
phase-training-pt-2-size-building_1,INCLUDES,barbell shrug
chris-pratt-workout-program_3,INCLUDES,barbell shrug
john-cena-workout-routine_4,INCLUDES,barbell shrug
dougs-mass-building-routine-for-ectomorphs.html_3,INCLUDES,barbell shrug
gain-mass-fast-20-week-program_4,INCLUDES,barbell shrug
cobra-back-workout_1,INCLUDES,barbell shrug
himl-4-maximum-muscle-building-workout-system.html_3,INCLUDES,barbell shrug
himl-4-maximum-muscle-building-workout-system.html_11,INCLUDES,barbell shrug
30-day-military-athlete-workout-program_1,INCLUDES,barbell shrug
8-week-chest-back-workout-routine_0,INCLUDES,barbell shrug
the-ultimate-bro-split_2,INCLUDES,barbell shrug
6-week-workout-program-to-build-lean-muscle_3,INCLUDES,barbell shrug
m-f-workout-routine_3,INCLUDES,barbell shrug
4-day-maximum-mass-workout_3,INCLUDES,barbell shrug
power-muscle-burn-5-day-powerbuilding-split.html_1,INCLUDES,barbell shrug
power-muscle-burn-5-day-powerbuilding-split.html_1,INCLUDES,barbell shrug
jason-blaha-ice-cream-fitness-5x5-novice-workout_0,INCLUDES,barbell shrug
john-grimek-workout_1,INCLUDES,barbell shrug
marc-megna-football-training-program-meal-plan_2,INCLUDES,barbell shrug
marc-megna-football-training-program-meal-plan_8,INCLUDES,barbell shrug
muscle-strength-full-body-workout-routine_1,INCLUDES,barbell shrug
summer-burn-12-week-fat-melting-workout_3,INCLUDES,barbell shrug
8-week-program-to-create-a-superhuman-chest_0,INCLUDES,weighted chest dip
branch-warren-olympia-workout-diet-plan_1,INCLUDES,weighted chest dip
hugh-jackman-workout-routine_0,INCLUDES,weighted chest dip
batman-workout-routine_1,INCLUDES,weighted chest dip
4-day-ppl-and-v-taper-intensifier-workout_0,INCLUDES,weighted chest dip
thor-ragnarok-chris-hemsworth-inspired-workout_0,INCLUDES,weighted chest dip
5-day-muscle-and-strength-building-workout-split_0,INCLUDES,weighted chest dip
creed-workout-program_1,INCLUDES,weighted chest dip
6-week-dwayne-johnson-hercules_0,INCLUDES,ez bar skullcrusher
ryan-reynolds-deadpool-inspired-workout_1,INCLUDES,ez bar skullcrusher
pain-gain-dwayne-johnson-mark-wahlberg-workout_1,INCLUDES,ez bar skullcrusher
phase-training-pt-2-size-building_0,INCLUDES,ez bar skullcrusher
september-starter-beginner-workout_2,INCLUDES,ez bar skullcrusher
dave-bautista-workout-program_4,INCLUDES,ez bar skullcrusher
yoked-thor-training-program-diet-plan_1,INCLUDES,ez bar skullcrusher
yoked-thor-training-program-diet-plan_4,INCLUDES,ez bar skullcrusher
sylvester-stallone-workout_3,INCLUDES,ez bar skullcrusher
chris-pratt-workout-program_3,INCLUDES,ez bar skullcrusher
gain-mass-fast-20-week-program_0,INCLUDES,ez bar skullcrusher
gain-mass-fast-20-week-program_1,INCLUDES,ez bar skullcrusher
frankoman-dumbbell-only-split.html_0,INCLUDES,ez bar skullcrusher
himl-4-maximum-muscle-building-workout-system.html_10,INCLUDES,ez bar skullcrusher
30-day-military-athlete-workout-program_2,INCLUDES,ez bar skullcrusher
chris-evans-workout-program_4,INCLUDES,ez bar skullcrusher
8-week-chest-back-workout-routine_3,INCLUDES,ez bar skullcrusher
4-day-power-muscle-burn-workout-split.html_2,INCLUDES,ez bar skullcrusher
michael-b-jordan-workout-program_0,INCLUDES,ez bar skullcrusher
5-day-muscle-and-strength-building-workout-split_0,INCLUDES,ez bar skullcrusher
m-f-workout-routine_4,INCLUDES,ez bar skullcrusher
4-day-maximum-mass-workout_1,INCLUDES,ez bar skullcrusher
steve-reeves-inspired-workout_1,INCLUDES,ez bar skullcrusher
steve-reeves-inspired-workout_2,INCLUDES,ez bar skullcrusher
3-day-workout-routine-and-diet-for-beginners_2,INCLUDES,ez bar skullcrusher
total-package-workout_2,INCLUDES,ez bar skullcrusher
muscle-strength-full-body-workout-routine_0,INCLUDES,ez bar skullcrusher
12-week-fat-annihilation-workout_2,INCLUDES,ez bar skullcrusher
8-week-body-fat-demolition-workout_2,INCLUDES,ez bar skullcrusher
summer-burn-12-week-fat-melting-workout_3,INCLUDES,ez bar skullcrusher
fast-furious-21-day-shredding-workout-diet_0,INCLUDES,ez bar skullcrusher
12-week-fat-destroyer_0,INCLUDES,ez bar skullcrusher
6-week-dwayne-johnson-hercules_0,INCLUDES,bodyweight standing calf raise
6-week-dwayne-johnson-hercules_5,INCLUDES,bodyweight standing calf raise
captain-america-winter-soldier-physique_0,INCLUDES,bodyweight standing calf raise
captain-america-winter-soldier-physique_3,INCLUDES,bodyweight standing calf raise
pain-gain-dwayne-johnson-mark-wahlberg-workout_4,INCLUDES,bodyweight standing calf raise
band-barbell-workout_2,INCLUDES,bodyweight standing calf raise
3-day-kettlebell-bodyweight_1,INCLUDES,bodyweight standing calf raise
5-day-home-muscle-building-workout_4,INCLUDES,bodyweight standing calf raise
yoked-thor-training-program-diet-plan_0,INCLUDES,bodyweight standing calf raise
yoked-thor-training-program-diet-plan_6,INCLUDES,bodyweight standing calf raise
yoked-thor-training-program-diet-plan_9,INCLUDES,bodyweight standing calf raise
john-cena-workout-routine_0,INCLUDES,bodyweight standing calf raise
gain-mass-fast-20-week-program_3,INCLUDES,bodyweight standing calf raise
gain-mass-fast-20-week-program_6,INCLUDES,bodyweight standing calf raise
upper-lower-4-day-gym-bodybuilding-workout_1,INCLUDES,bodyweight standing calf raise
upper-lower-womens-dumbbell-only-workout_1,INCLUDES,bodyweight standing calf raise
upper-lower-womens-dumbbell-only-workout_3,INCLUDES,bodyweight standing calf raise
steve-reeves-inspired-workout_0,INCLUDES,bodyweight standing calf raise
steve-reeves-inspired-workout_2,INCLUDES,bodyweight standing calf raise
full-body-shock-workout_0,INCLUDES,bodyweight standing calf raise
full-body-shock-workout_1,INCLUDES,bodyweight standing calf raise
intense-super-shred-40-minute-fat-blast_1,INCLUDES,bodyweight standing calf raise
intense-super-shred-40-minute-fat-blast_3,INCLUDES,bodyweight standing calf raise
tactical-tabata_2,INCLUDES,bodyweight standing calf raise
calisthenics-workout-to-improve-performance_1,INCLUDES,bodyweight standing calf raise
calisthenics-workout-to-improve-performance_2,INCLUDES,bodyweight standing calf raise
single-pair-dumbbell-bodyweight-workout_3,INCLUDES,bodyweight standing calf raise
6-week-dwayne-johnson-hercules_1,INCLUDES,dumbbell stiff leg deadlift
6-week-dwayne-johnson-hercules_2,INCLUDES,dumbbell stiff leg deadlift
6-week-dwayne-johnson-hercules_5,INCLUDES,dumbbell stiff leg deadlift
captain-america-winter-soldier-physique_3,INCLUDES,dumbbell stiff leg deadlift
ryan-reynolds-deadpool-inspired-workout_0,INCLUDES,dumbbell stiff leg deadlift
robert-downey-jr-workout_1,INCLUDES,dumbbell stiff leg deadlift
robert-downey-jr-workout_3,INCLUDES,dumbbell stiff leg deadlift
push-pull-sample-planet-fitness-workout_1,INCLUDES,dumbbell stiff leg deadlift
4-day-upper-lower-planet-fitness-workout_1,INCLUDES,dumbbell stiff leg deadlift
5-day-home-muscle-building-workout_4,INCLUDES,dumbbell stiff leg deadlift
yoked-thor-training-program-diet-plan_0,INCLUDES,dumbbell stiff leg deadlift
6-day-push-pull-legs-planet-fitness-workout_2,INCLUDES,dumbbell stiff leg deadlift
frankoman-dumbbell-only-split.html_2,INCLUDES,dumbbell stiff leg deadlift
4-week-absolute-leg-carnage-workout_2,INCLUDES,dumbbell stiff leg deadlift
4-week-leg-lashing-blast-workout-program_1,INCLUDES,dumbbell stiff leg deadlift
4-day-workout-to-build-muscle_1,INCLUDES,dumbbell stiff leg deadlift
the-best-upper-body-workout-routine_5,INCLUDES,dumbbell stiff leg deadlift
dumbbell-only-upper-lower-workout-routine_1,INCLUDES,dumbbell stiff leg deadlift
dumbbell-only-upper-lower-workout-routine_3,INCLUDES,dumbbell stiff leg deadlift
michael-b-jordan-workout-program_5,INCLUDES,dumbbell stiff leg deadlift
6-day-dumbbell-only-workout_2,INCLUDES,dumbbell stiff leg deadlift
upper-lower-4-day-gym-bodybuilding-workout_3,INCLUDES,dumbbell stiff leg deadlift
5-day-dumbbell-only-workout-split_1,INCLUDES,dumbbell stiff leg deadlift
4-day-at-home-womens-workout_2,INCLUDES,dumbbell stiff leg deadlift
3-day-full-body-workout-for-tall-girls_0,INCLUDES,dumbbell stiff leg deadlift
womens-fitness-trainer-6-week-strength-workout_0,INCLUDES,dumbbell stiff leg deadlift
5-day-workout-routine-for-women_0,INCLUDES,dumbbell stiff leg deadlift
upper-lower-womens-dumbbell-only-workout_1,INCLUDES,dumbbell stiff leg deadlift
upper-lower-womens-dumbbell-only-workout_3,INCLUDES,dumbbell stiff leg deadlift
upper-lower-womens-dumbbell-only-workout_4,INCLUDES,dumbbell stiff leg deadlift
5-day-womens-dumbbell-only-workout_3,INCLUDES,dumbbell stiff leg deadlift
12-week-push-pull-legs-for-women_5,INCLUDES,dumbbell stiff leg deadlift
muscle-and-strength-womens-workout_2,INCLUDES,dumbbell stiff leg deadlift
12-week-military-workout-program_1,INCLUDES,dumbbell stiff leg deadlift
mission-aesthetics-10-week-fat-loss-workout_2,INCLUDES,dumbbell stiff leg deadlift
8-week-full-body-womens-workout-routine_0,INCLUDES,dumbbell stiff leg deadlift
dumbbell-only-home-or-gym-fullbody-workout.html_1,INCLUDES,dumbbell stiff leg deadlift
10-week-fat-torcher_2,INCLUDES,dumbbell stiff leg deadlift
3-day-full-body-planet-fitness-workout_1,INCLUDES,dumbbell stiff leg deadlift
best-full-body-workout-routine-for-women_2,INCLUDES,dumbbell stiff leg deadlift
12-week-fat-annihilation-workout_1,INCLUDES,dumbbell stiff leg deadlift
intense-super-shred-40-minute-fat-blast_1,INCLUDES,dumbbell stiff leg deadlift
25-doug--s-super-shredding-routine.html_2,INCLUDES,dumbbell stiff leg deadlift
spring-cleaning-12-weeks-to-shredded_7,INCLUDES,dumbbell stiff leg deadlift
body-fat-blaster-8-week-workout_1,INCLUDES,dumbbell stiff leg deadlift
6-week-extreme-fat-loss-workout_0,INCLUDES,dumbbell stiff leg deadlift
creed-workout-program_2,INCLUDES,dumbbell stiff leg deadlift
fast-furious-21-day-shredding-workout-diet_3,INCLUDES,dumbbell stiff leg deadlift
3-day-full-body-dumbbell-workout_0,INCLUDES,dumbbell stiff leg deadlift
3-day-full-body-dumbbell-workout_2,INCLUDES,dumbbell stiff leg deadlift
single-pair-dumbbell-bodyweight-workout_3,INCLUDES,dumbbell stiff leg deadlift
6-week-dwayne-johnson-hercules_1,INCLUDES,bent over dumbbell row
captain-america-winter-soldier-physique_1,INCLUDES,bent over dumbbell row
robert-downey-jr-workout_0,INCLUDES,bent over dumbbell row
4-day-upper-lower-planet-fitness-workout_0,INCLUDES,bent over dumbbell row
5-day-body-part-split-planet-fitness-workout_1,INCLUDES,bent over dumbbell row
band-barbell-workout_1,INCLUDES,bent over dumbbell row
yoked-thor-training-program-diet-plan_3,INCLUDES,bent over dumbbell row
sylvester-stallone-workout_1,INCLUDES,bent over dumbbell row
batman-workout-routine_1,INCLUDES,bent over dumbbell row
batman-workout-routine_7,INCLUDES,bent over dumbbell row
batman-workout-routine_11,INCLUDES,bent over dumbbell row
dougs-mass-building-routine-for-ectomorphs.html_1,INCLUDES,bent over dumbbell row
6-day-push-pull-legs-planet-fitness-workout_1,INCLUDES,bent over dumbbell row
frankoman-dumbbell-only-split.html_1,INCLUDES,bent over dumbbell row
cobra-back-workout_0,INCLUDES,bent over dumbbell row
8-x-8-workout-lean-muscle_0,INCLUDES,bent over dumbbell row
4-day-advanced-upper-lower-workout-program-to-build-mass_2,INCLUDES,bent over dumbbell row
12-week-total-transformation-workout_7,INCLUDES,bent over dumbbell row
the-best-upper-body-workout-routine_6,INCLUDES,bent over dumbbell row
dumbbell-only-upper-lower-workout-routine_0,INCLUDES,bent over dumbbell row
m-f-workout-routine_0,INCLUDES,bent over dumbbell row
6-day-dumbbell-only-workout_1,INCLUDES,bent over dumbbell row
5-day-dumbbell-only-workout-split_2,INCLUDES,bent over dumbbell row
4-week-beginner-workout-for-women_0,INCLUDES,bent over dumbbell row
4-day-at-home-womens-workout_0,INCLUDES,bent over dumbbell row
brie-larson-workout-routine_0,INCLUDES,bent over dumbbell row
henry-cavill-workout_1,INCLUDES,bent over dumbbell row
3-day-full-body-workout-for-tall-girls_0,INCLUDES,bent over dumbbell row
power-muscle-burn-5-day-powerbuilding-split.html_1,INCLUDES,bent over dumbbell row
womens-fitness-trainer-6-week-strength-workout_0,INCLUDES,bent over dumbbell row
upper-lower-womens-dumbbell-only-workout_0,INCLUDES,bent over dumbbell row
upper-lower-womens-dumbbell-only-workout_2,INCLUDES,bent over dumbbell row
upper-lower-womens-dumbbell-only-workout_4,INCLUDES,bent over dumbbell row
5-day-womens-dumbbell-only-workout_2,INCLUDES,bent over dumbbell row
12-week-push-pull-legs-for-women_1,INCLUDES,bent over dumbbell row
10-week-upper-lower-workout-for-women_0,INCLUDES,bent over dumbbell row
12-week-military-workout-program_1,INCLUDES,bent over dumbbell row
mission-aesthetics-10-week-fat-loss-workout_1,INCLUDES,bent over dumbbell row
fight-to-be-fit-workout_1,INCLUDES,bent over dumbbell row
marc-megna-football-training-program-meal-plan_0,INCLUDES,bent over dumbbell row
3-day-at-home-womens-workout_0,INCLUDES,bent over dumbbell row
3-day-at-home-womens-workout_2,INCLUDES,bent over dumbbell row
3-day-workout-routine-and-diet-for-beginners_1,INCLUDES,bent over dumbbell row
3-day-full-body-planet-fitness-workout_0,INCLUDES,bent over dumbbell row
12-week-fat-annihilation-workout_0,INCLUDES,bent over dumbbell row
intense-super-shred-40-minute-fat-blast_0,INCLUDES,bent over dumbbell row
intense-super-shred-40-minute-fat-blast_2,INCLUDES,bent over dumbbell row
fat-loss-inferno-5-day-workout_4,INCLUDES,bent over dumbbell row
spring-cleaning-12-weeks-to-shredded_5,INCLUDES,bent over dumbbell row
return-to-ripped_2,INCLUDES,bent over dumbbell row
body-fat-blaster-8-week-workout_0,INCLUDES,bent over dumbbell row
6-week-extreme-fat-loss-workout_0,INCLUDES,bent over dumbbell row
6-week-extreme-fat-loss-workout_1,INCLUDES,bent over dumbbell row
24-doug---s-5-day-high-definition-routine.html_3,INCLUDES,bent over dumbbell row
creed-workout-program_0,INCLUDES,bent over dumbbell row
muscle-and-strength-womens-fat-loss-workout_3,INCLUDES,bent over dumbbell row
3-day-full-body-dumbbell-workout_0,INCLUDES,bent over dumbbell row
26-doug--s-6-day-cutting-routine.html_4,INCLUDES,bent over dumbbell row
6-week-dwayne-johnson-hercules_2,INCLUDES,alternate seated dumbbell press
21-compound-exercises-only-workout.html_3,INCLUDES,alternate seated dumbbell press
super-shoulder-striations-workout_0,INCLUDES,alternate seated dumbbell press
6-week-dwayne-johnson-hercules_2,INCLUDES,dumbbell upright row
captain-america-winter-soldier-physique_4,INCLUDES,dumbbell upright row
limited-equipment-home-workout_3,INCLUDES,dumbbell upright row
conjugate-system-beginner-powerlifting-workout-phase-2_7,INCLUDES,dumbbell upright row
womens-fitness-trainer-6-week-strength-workout_0,INCLUDES,dumbbell upright row
womens-fitness-trainer-6-week-fat-loss-workout_0,INCLUDES,dumbbell upright row
5-day-womens-dumbbell-only-workout_0,INCLUDES,dumbbell upright row
12-week-military-workout-program_3,INCLUDES,dumbbell upright row
